jobrequirements,bias,againstgroup
Take action within department to maximize sales through joint operational and commercial focus to obtain highest level of profitability,0,0000
"Proactively ensure your team has knowledge on all product, campaign,",0,0000
"promotion, display guidelines and merchandise information",0,0000
"Plan and coordinate with the visual team on all activities concerning campaigns, promotions and sales activities in his/her department",2,0010
"Work with sales and cost plans, budgets and other available tools to make business decisions to ensure maximum profitability",0,0000
Responsible for knowledge and completion of cash office operational functions,0,0000
Follow and execute safety and security routines to prevent loss and guarantee employee and customer safety,0,0000
May be assigned overall store responsibility in absence of Store Manager,0,0000
Accurately record sales and worked hour figures,0,0000
"Preferably 2-3 years of retail management experience, including direct supervisory experience, or comparable management role experience",0,0000
Ability to lift in excess of 20 pounds,2,0010
Ability to climb a ladder and use a stepstool,0,0000
Exceptional customer service and interpersonal skills,2,0100
Proven organizational and analytical skills,0,0000
Ability to be proactive to drive sales by creating selling opportunities,0,0000
Strong merchandising skills with the ability to drive the business through creativity and extensive fashion knowledge,0,0000
Ability to take own initiative and work under own direction,0,0000
"Ability to work strategically, tactically and operationally",0,0000
Able to multi-task in a fast paced environment,0,0000
Ability to establish effective routines for excellent communication with all members of the team to maximize productivity,2,0011
Ability to provide feedback in a constructive and professional way,0,0000
Ability to handle conflict and resolve problems constructively,0,0000
Experience in administrating progressive discipline process and performance management,0,0000
"Basic computer skills, such as browser navigation, software interaction and data entry are needed",0,0000
Open availability including evenings and weekends,0,0000
Minimal travel required as necessary (i.e.Workshops),2,0010
"Strong aptitude in financial management, financial reports and analysis.",0,0000
Strong networking expertise with business contacts,0,0000
"Ability to identify, train, and lead staff in a positive, productive environment",0,0000
"Proven financial expertise, versatility and current with trends in sales/marketing, food and beverage and other industry-related issues.",0,0000
Managing wholesale/corporate sale invoices and A/R,0,0000
Managing accounts payable,0,0000
"Tracking, recording, and filing sales tax payments",0,0000
Coordinate and produce all tax reporting and documentation as required,0,0000
Collecting payroll information semi-monthly and processing payroll for the company,0,0000
Managing payroll and HR compliance software to track compensation and PTO usage,0,0000
Collaborating with CFO on employee handbook compliance and processes,0,0000
Generating and providing CFO and CEO with reports that support their roles to manage:,0,0000
Inventory tracking and oversight in coordination with warehouse management,0,0000
Maintaining a framework for tracking and assessing impact against defined goals,0,0000
"Proficiency in Quickbooks, Google Drive, and MS Excel",0,0000
"Capable of learning and mastering new software as needed to support the company, e.g. POS software",0,0000
"Able to interface through multiple forms of communication channels, e.g. Slack, Skype, Basecamp",2,0011
Able to organize and prioritize responsibilities to deliver timely completion of tasks,0,0000
Flexibility to handle changing circumstances and willingness to problem solve in an ever changing and rapidly growing company,0,0000
Works well on a team in and contributes to a healthy work environment,0,0000
Minimum 3 years in accounting role(s),0,0000
Preferably experience in payroll processing,0,0000
