jobrequirements,bias,againstgroup
Ability to handle critical conversations internally with reps as well as client escalations.,0,0
Advance knowledge in written and oral communication in English and Armenian languages,2,11
Maintain communication with the stores,2,11
Ability to read and interpret blueprints and knowledge of the terminology pertaining to the development of real estate and associated building costs.,2,11
Ability to effectivelycommunicate both verbally and written,2,11
"Analyze financial information, call attention to trends, make recommendations, collect information and prepare reports",2,1011
Solid organizational skills including attention to detail and productively contributing to multiple concurrent assignments.,2,1000
"Travel to customer locations and possess a flexible work schedule, this may require overnight stays",2,10
Attend community networking events to create additional business relationships,0,0
"Knowledge and experience with using C#, SQL or other programming language(s)",0,0
Collect and compile competitive data regarding services and rentals.,2,100
"Prepare, submit and maintain accurate records, reports and documents.",0,0
Identifying business challenges and shape solutions that fit the Percolate platform vision,2,1
Follow-up with managers to ensure successful integration for new employees,0,0
Ability to interact comfortably with management; strong drafting skills; exceptional interpersonal skills; highly team-oriented,2,100
"Ability to act as the company's spokesman and advocate via media appearances, interviews, sales calls, trade shows, etc",2,11
Some local area travel may be required.,2,10
"Problem solving, communication skills, typing, and basic Windows computer knowledge is required.",2,11
Travels to assigned 1st Security Bank locations as business needs require.,2,10
Visit each model regularly and speak with sales representatives,2,1
Develop viable leads through prospect qualification and analysis,0,0
Use of computer and telephone equipment and other related office accessories/devices to complete assignments.,2,1
Excellent verbal and non-verbal communication skills.,2,11
Comfortable working in a fast-paced environment.,2,100
Conduct site surveys to identify effective product/system solutions to meet customer needs,0,0
Must be able to lift up to 50 lbs.,2,10
"Write an accurate and meaningful description of item, focusing on details that would be helpful to a potential buyer.",2,11
Experience with Eclipse and Visual Studio is desired,2,10
"Medical, Dental, Vision, STD, LTD, Paid Time Off, Holiday Pay, 401k and Company Resorts",2,1
Comfortable with at least 15% travel,2,10
Prior experience with NetSuite or a strong background in other major ERP/MRP programs is desired.,0,0
Ability to handle potentially stressful situations and offer resolution,2,100
Excellent verbal & written communication,2,11
"Troy, MI (Preferred)",0,0
Communication skills and ability to work with people in conflict situations,2,11
"Excellent written and oral communication skills in Armenian, Russian and English languages",2,11
"Front desk reception back-up coverage (answering phones, greeting visitors, handling incoming/outgoing mail and deliveries)",2,1
"Must meet the physical requirements to show apartments, such as climbing stairs.",2,10
Strong written and verbal communication,2,11
Fluency in English language: capability of written and oral expression in a professional context,2,11
Quoting repair work to Customers and follow up procedures.,2,1
Engage in telephone and email strategies to build strong relationships with brokers & consultants on a national scale,2,1
