,jobrequirements,bias,againstgroup
16528,"Diversity: Works cooperatively with people who have different backgrounds, knowledge, styles, talents, perspectives, values, beliefs",0,00000
16529,Previous experience working in a customer service environment,0,00000
16530,"Basic computer skills including: Open, save and send electronic files; experience using email; basic knowledge of Microsoft Word (or similar programs)",2,00011
16531,Able to work a flexible schedule,0,00000
16532,Experience working in a retail and/or fast paced customer environment; Experience in Copy and Print a plus,2,00011
16533,"Computer Skills: Experience with all Microsoft Office (or similar) programs including Word, PowerPoint and Excel",2,00011
16534,Skilled with desktop publishing software including Adobe and Publisher,2,00011
16535,"Willingness and preference to follow processes, safety standards and policies",2,00011
16536,"Reconciliation, control and publish sales performance results to all Sales Departments within Americas Region, including local and regional leaders.",2,00011
16537,The individual in this position must be capable of performing all of the essential functions with or without a reasonable accommodation.,0,00000
16538,4 years of experience in a consulting or corporate strategy role.,0,00000
16539,Advanced degree in technical or quantitative field.,0,00000
16540,"Experience in coding (e.g., MATLAB, R, Python or Java) and familiarity with SQL.",2,00011
16541,Experience in consumer internet and media industries.,2,00011
16542,"Experience communicating and influencing a range of audiences, including senior executives.",2,00011
16543,"Exceptional business judgment and excellent financial modeling, spreadsheet software and presentation software skills.",2,00111
16544,Demonstrated problem solving and analysis skills.,2,00011
16545,Be a culture-carrier for the team.,0,00000
16546,"Fulfillment of integrated sponsorship programs including signage, digital, hospitality and activation",2,00011
16547,How to research specific sponsorship categories and secure business contacts,2,00011
16548,How to manage sponsorship inventory at each venue,0,00000
16549,Seamless concert execution,0,00000
16550,Managing a concert day with Supervisor guidance,0,00000
16551,Gathering photos and tracking materials for recaps,2,00011
16552,Building an event recap following a show,0,00000
16553,How to draft a mock-contract for a prospective sponsor,0,00000
16554,Key components of creating a mock-proposal for a prospective sponsor,0,00000
16555,Pitching to the Supervisor and Director of Sales at the completion of the internship,2,00011
16556,Must be able to receive academic credit from their college or university prior to starting assignment,0,00000
16557,Must be enrolled in a BA/MA program at an accredited college or university with Junior or Senior standing,2,00010
16558,"Pursuing a degree in Music Industry, Marketing, Entertainment/Sales or related field is preferred",0,00000
16559,Reliable transportation,0,00000
16560,Eager to learn and be proactive with new tasks,2,00011
16561,The ability to conduct yourself in a professional matter at all times,0,00000
16562,"Evenings, weekends and holidays may be required",2,00011
16563,"5-10 years of digital marketing experience, including a leadership position and responsibilities",2,00011
16564,"Experience in Multifamily Housing, Hospitality or a similar industry preferred",0,00000
16565,Proven ability to build and measure integrated marketing campaigns for customer-facing products,2,00011
16566,"Strong passion for social media platforms (Facebook, Twitter, Instagram, Snapchat, LinkedIn) and with social media management dashboards and tools",2,00011
16567,Strong interpersonal skill s with the ability to work and collaborate effectively with all levels of the organization and outside partners,2,00111
16568,Innovative and problem solving mindset with strong attention to detail,2,01011
16569,Proficiency in Microsoft Office Suite required and Onesite preferred,2,00011
16570,Ability to travel up to 25%,2,00010
16571,Takes ownership to personally resolve customer problems,0,00000
16572,"Listens well, asks clarifying questions, and checks for agreement with customers",2,00011
16573,Committed to following-up with customers in all instances in a timely manner,0,00000
16574,Strong sense of accountability - ensures that you will do what you say that you are going to do,0,00000
16575,"Choice of medical and dental plans, a 401(k) plan and other benefits",2,00011
16576,Tuition reimbursement program,0,00000
16577,Training and professional development courses and in-house training sessions,2,00011
16578,Vacation time or paid time off (PTO),0,00000
16579,Prior experience creating and executing lead/demand generation campaigns with a successful track record of measurable results.,2,00011
16580,B2B software marketing experience,0,00000
16581,Creative thinking capabilities.,0,00000
16582,Business analysis experience.,0,00000
16583,"Experience with marketing automation systems such as Pardot, Salesforce and familiarity with sales-stage nurture tactics.",2,00011
16584,"Source qualified leads, in all stages of the sales funnel",0,00000
16585,Collaborate with Sales in identifying opportunities to optimize funnel conversion rate.,0,00000
16586,Manage and maintain company website content and SEO strategy.,2,00011
16587,"Maintain and update social media pages including LinkedIn, Facebook, Twitter and Google Plus with content that generates inbound traffic.",2,00011
16588,Responsible for updating products in the innovation center,0,00000
