jobrequirements,bias,againstgroup
Develop creative sales techniques,0,0000
Receive the payment by cash and credit cards,0,0000
Excellent customer service skills,0,0000
Technical background,0,0000
Work experience in sales is a plus,0,0000
Excellent knowledge of the Armenian language,0,0000
Ability to absorb information in a timely manner,0,0000
Strong attention to detail,2,1000
Identify risks and produce reports highlighting issues and providing potential solutions,0,0000
Ensure compliance with internal (the audit methodology and risk management) and external (regulatory) requirements,0,0000
Establish objectives and procedures for IT and related audits,0,0000
Develop programs to obtain the required data,0,0000
Present written findings and recommendations,2,0011
Develop and/ or revise audit procedures,0,0000
Provide guidance to management in the development and implementation of new and revised systems and internal control procedures,0,0000
"University degree in Management, Finance, IT or an equivalent education",0,0000
"Professional qualification (such as possession of CISA, CISM and CISSP) is preferable",0,0000
At least 7 years of relevant professional experience and at least 5 years of experience in the IT audit field is desirable,0,0000
"Experience with COBIT, ITIL, the ISO 27001 framework",0,0000
Excellent analytical and reporting skills (verbal and written),2,0011
"Excellent verbal and written communication skills, including active listening skills, skills in presenting findings and recommendations",2,0011
"Ability to work independently, to take initiative and independent judgment",0,0000
Complex data analyzing skills,0,0000
Planning and project management skills,0,0000
"Knowledge of generally accepted IT audit standards, statements and practices, and IT security and control practices",0,0000
"Knowledge of the terminology of information systems management, concepts, and practices",0,0000
Willingness to travel for out-of-town engagements,2,0010
Computer skills: advanced word processing and spreadsheet skills,0,0000
"Excellent command of Armenian, English and Russian languages",0,0000
"Elaborate the commercial budget, the marketing plan and the outlook of the Company as per mobile and fixed telephony business",0,0000
Compile the long-term development business plans of the Company and the market as a whole,0,0000
"Participate in preparing the marketing budget and plan, as well as participate in strategy formation activities",0,0000
Cooperate with HQ within budget and business-plan formation activities,0,0000
"Prepare analytical reports, presentations and other data reflecting the dynamics of indices (management reports, ad-hoc requests, etc)",2,0101
"Plan, analyze and control marketing KPIs and perform marketing analytical activities",0,0000
Conduct the post-analysis of the launched marketing initiatives,0,0000
"University degree in Economics, Marketing or Mathematics",0,0000
"At least 2 years of experience in analytics, planning and research activities",0,0000
"Knowledge of the marketing theory, forecasting and planning tools",0,0000
"Knowledge of analytical tools (such as SWOT, PEST, and competitive analysis)",2,0100
Knowledge of marketing surveys and research basics,0,0000
Project management skills,0,0000
"Reporting, business writing and presentation skills",2,0111
Analytical and strategic thinking skills,0,0000
Team working and communication skills,2,0011
Ability to set priorities and behave as a quick decision-maker in complex cases,0,0000
Stress-resistant person,0,0000
Time-management skills,0,0000
Initiative taking and flexible person,0,0000
Advanced computer skills,0,0000
"Fluency in Armenian, Russian and English languages",0,0000
"Work with the Quality Assurance Manager to establish and maintain effective strategies, systems and procedures",0,0000
Conduct ongoing internal audits and inspections to ensure quality control,0,0000
Work with various departments to ensure that they meet quality objectives,0,0000
Develop and track key quality performance metrics to identify trends and mitigate emerging quality issues,0,0000
Learn and understand the operation of an internationally regulated clinical and bioanalytical laboratory,0,0000
Responsible for multiple projects,0,0000
Work with the Quality Assurance Manager to prepare responses to the observations from international inspections and audits,0,0000
"Along with other team members prepare, write, edit and review Standard Operating Procedures (SOPs)",2,0011
"Ensure that all SOPs, protocols or any other deviations are properly managed, reported and resolved",0,0000
