,jobrequirements,bias,againstgroup
10278,Ability to meet targeted goals; strong organizational skills; attentive to detail.,0,00000
10279,"Experience in a dynamic, fluid and exhilarating AGILE working environment.",2,00011
10280,Knowledge of multiple BA techniques and skills required to effectively deliver customer-oriented solutions.,2,00011
10281,"Exceptional communication, presentation, active listening, analytical, and problem-solving skills",2,00111
10282,Ability to think critically and creatively to contribute in a team environment,2,00011
10283,Strong time-management skills; excellent follow up skills required,0,00000
10284,"Must be self-motivated, work well under pressure and be eager to succeed in a competitive, results-oriented environment.",2,00011
10285,Pet-friendly office environment.,0,00000
10286,Extensive computer use.,0,00000
10287,Some business travel required (less than 25% of time).,2,00010
10288,Represent the marketing team in a professional manner at all times with the goal of growing influence and trust in the organization,2,00011
10289,"Ability to travel, up to 50% of the time, within North America (US and Canada)",2,00011
10290,Regular attendance as required by SSP America attendance policy,0,00000
10291,Performs any other duties as assigned by manager,0,00000
10292,Identify prospects for membership and move through sales cycle by following steps of sales process.,2,00011
10293,The Membership Specialist understands and can provide expert information on the new membership products.,2,00011
10294,Utilize SalesForce reservation views to identify incoming guests for potential memberships.,0,00000
10295,Contact incoming guests to welcome to park and introduce self as membership specialist.,2,00011
10296,Work with park staff to handout membership materials at check-in.,0,00000
10297,Attend park events and Manager meetings.,2,00011
10298,Set appointments for membership presentation.,2,00101
10299,Give effective sales presentations to interested guests.,2,00111
10300,Curate Hot List and Prospect list in SalesForce for follow up.,2,00011
10301,Obtain Member Referrals and maintain 30% referral business.,2,00011
10302,Participate in regional RV Shows to generate additional incremental business.,0,00000
10303,The Membership Specialist is responsible for corporate reporting to his/her Regional Sales Manager.,0,00000
10304,Participates in incentive programs.,0,00000
10305,"Promotes Ambassador Program at park and engages with staff to encourage, reward, and recognize staff referral leads.",2,00011
10306,The Membership Specialist is responsible for writing and managing membership contracts for new members.,2,00011
10307,Understands and is knowledgeable of current membership promotions.,2,00011
10308,Work week is Thursday through Monday from 9:00 AM to 5:00 PM.,0,00000
10309,"Basic computer skills and proficient in Microsoft Word programs, Office 365, Email, and cloud-based software sales programs.",2,00011
10310,Professional behavior and appearance.,2,00011
10311,"Excellent communicator on phone, via email, and in-person.",2,00011
10312,Customer oriented hospitality skills.,0,00000
10313,Highly organized and detail oriented.,2,00011
10314,Excellent prospecting and business development skills.,2,00011
10315,Able to present benefits of products and close the sale.,2,00011
10316,Thrives in results-oriented sales environment.,0,00000
10317,Team oriented attitude.,0,00000
10318,Self motivator and able to manage several different tasks at a time.,2,00011
10319,Training to commence upon hire.,0,00000
10320,Provides exceptional customer service to internal and external customers.,2,00011
10321,Maintains customer confidence and protects bank operations by keeping information confidential.,2,00011
10322,Contributes to team effort by accomplishing related results.,0,00000
10323,Maintains good punctuality and attendance to work.,2,00011
10324,"Order supplies, including checks and deposit tickets.",2,00011
10325,Process loose coin through automatic coin machine or hand roll,0,00000
10326,Strap and bundle currency to be sold to the Federal Reserve Bank,2,00011
10327,Buy and sell currency to and from the Federal Reserve Bank,2,00011
10328,Familiarity with consumer lending application process.,0,00000
10329,"Filling in at other branch locations, as needed.",0,00000
10330,Participate in bank activities as requested,0,00000
10331,"Excellent computer skills, including experience with Microsoft Word and Excel",2,00011
10332,Knowledge of general math principles and demonstrated skills,2,00011
10333,Ability to work without close supervision,0,00000
10334,Excellent customer service skills,0,00000
10335,Excellent written and verbal communication skills,2,00011
10336,Work well under pressure and with deadlines,2,00011
10337,Ability to adapt well to change,0,00000
10338,Ability to count cash and balance,2,00011
10339,Demonstrate good organizational skills,0,00000
10340,"Demonstrate accuracy, thoroughness and attention to detail",2,01011
10341,Demonstrate honesty and integrity in fulfillment of essential functions,2,00011
10342,Knowledge of financial software,0,00000
10343,"Ability to provide services to a wide range of personalities, while demonstrating a professional and positive demeanor",2,00011
10344,Ability to work flexible hours,0,00000
10345,"Ability to take direction from others; comprehend moderate written policies, procedures or instructions; and follow verbal and written instruction",2,00011
10346,Photocopy/Fax/Scanning machine,0,00000
10347,Instant Issue Debit Card machine,0,00000
10348,Automatic Teller Machine,0,00000
10349,2 wheel-4 wheel dolly,0,00000
10350,Lifting/carrying bags of coin weighing up to 50 pounds,2,00010
10351,Operating a 2 or 4 wheel dolly,0,00000
10352,Handling and counting cash and coin,2,00011
10353,0-6 months cash handling experience,0,00000
10354,Minimum six (6) months customer service experience,0,00000
10355,Minimum six (6) months sales experience is preferred but not required,0,00000
10356,0-2 years of previous banking experience,0,00000
10357,High school diploma or equivalent,0,00000
10358,High School Diploma or GED,0,00000
10359,Valid Drivers License,0,00000
10360,"Diagnose issues with existing platform configurations and tags, and provide recommendations for improvement",2,00011
