jobrequirements,bias,againstgroup
Support the team and investigators in overall conduct of the trials,0,0000
Work with QA/QC program prior to sponsor visit,0,0000
Oversee employees work before monitoring,0,0000
Work with the corporate office for evaluating recruitment plans and study start up,0,0000
"Oversee training for all protocol trainings as well as required for regulations, compliance and up to date training",0,0000
5+ years of relevant experience as a clinical research associate or clinical research coordinator is required,0,0000
1+ years of clinical research site management experience is required,0,0000
"Certified Clinical Research Coordinator (CCRC), Certified Clinical Research Associate (CCRA) or equivalent certification, preferred.",0,0000
Must have experience managing trials and clinical site staff.,0,0000
"Sound knowledge of FDA regulations, ICH-Good Clinical Practices (GCP) and ISOs.",0,0000
"Solid teamwork, organizational, interpersonal, attention to detail, and problem-solving skills.",2,1100
Strong written and verbal communication skills,2,0011
"An ability to consume, absorb, and analyze large amounts of information.",0,0000
"Ability to multi-task, work under time constraints, work independently and cooperatively with interdisciplinary teams.",0,0000
Strong computer skills in appropriate software and related company clinical systems is required,0,0000
Competitive base salary,2,0100
"Comprehensive benefits: Medical, Dental, Vision, Life , FSA and 401K",2,0001
Strong vacation and paid time off package,0,0000
Position can be based anywhere in the US with travel to client site,2,0010
Participates in Reliability Excellence Assessments,0,0000
Provides work stream specific best practice training related to Electrical Engineering and Electrical Substations projects,0,0000
Facilitates the client focus teams through the development of client specific best practice processes based on the LCE gold standards,0,0000
Provides support of the Organizational Change Management efforts,0,0000
">80% utilization, typically on one project, but could be spread over more than one",0,0000
"Promotes the LCE Brand, domain expertise, reputation, and credibility through publications, workshops, speaking engagements, etc.",2,0001
Responsible for creating successful focus teams on client engagements,0,0000
Continuous innovation to keep LCE a leader in field of expertise,0,0000
"Establishes LCE as a thought leader in their field of expertise by publishing articles, presentation papers, professional networks and associations",2,0101
Develops and deploys new offerings/continuously improve current offerings,0,0000
"Supports RCG projects by preparing work scopes, estimates, mobilizing small - medium size projects and monitoring activities and budgets.",0,0000
Typically degreed (Engineering/Business) or equivalent work experience;,0,0000
"5 to 8 years of experience in electrical engineering projects, electrical sub stations, operations, maintenance and engineering.",0,0000
Client site and international assignment experience preferred.,0,0000
Must be able to establish professional and personal relationships with client organizations.,0,0000
High comfort level working with multiple organizational levels within client and partner organizations.,0,0000
"Ability to coach, mentor, share knowledge and develop others if area of expertise",0,0000
Strong interpersonal skills both verbal and written.,2,0111
Demonstrated ability to organize and provide detailed follow-up.,0,0000
Strong decision making ability while handling a high volume of work with accuracy and efficiency.,0,0000
"Proficiency in Microsoft Office, especially Outlook, Word and Excel software and Microsoft Project.",0,0000
"Ability to speak, read, hear and write, with or without assistance",2,0011
"Ability to use phone and computer systems, copier, fax and other office equipment",2,0001
Affordable Medical/Dental/Vision Plans for employees and their families,2,0001
"Free Employee Life and Disability Insurance, with supplemental coverage options available",0,0000
Health Savings Account and Flexible Savings Account options,0,0000
Company matched 401(k) & company-funded Employee Stock Ownership Program (ESOP),0,0000
"Paid Vacation, Holiday, Sick Leave",0,0000
"Dynamic employee innovation/entrepreneurship program which includes education, empowerment, and monetary rewards",0,0000
Continuing Education and Professional Development programs at all levels,0,0000
Flexible Schedules and Relaxed Dress Code,0,0000
"Employer-sponsored events, social collaboration, and open communication",2,0011
