,jobrequirements,bias,againstgroup
12970,"Greets customers and clinic patients, and offers assistance with products and services.",2,00011
12971,"Supervises operation of the store and team members, opening/closing/changing shifts, and task delegation to team members.",2,00011
12972,"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",2,00011
12973,Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,2,00011
12974,Complies with all company policies and procedures; maintains respectful relationships with coworkers.,2,00011
12975,"Completes special assignments and other tasks as assigned, including assisting team members as needed.",2,00011
12976,"Receives exposure to analysis of financial and performance data for the store, pharmacy and clinic.",2,00011
12977,Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,2,00011
12978,"Supervises team members by assigning tasks, setting expectations, and providing feedback.",2,00011
12979,Ensures training of team members; provides coaching and mentoring.,2,00011
12980,Issues constructive discipline and makes discipline recommendations.,2,00011
12981,"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,00011
12982,"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members.",2,00011
12983,Follows performance improvement plans offered by Store Manager and District Manager.,2,00011
12984,Obtains and maintains valid PTCB certification or pharmacy license as required by state.,2,00011
12985,Assists Store Manager in planning and attending community events.,2,00011
12986,"Must be fluent in reading, writing, and speaking English.",2,00011
12987,"Willingness to work flexible schedule including extended days, evenings, and weekend hours.",2,00011
12988,Prior retail supervision experience.,0,00000
12989,Generates timely and concise communications to functional and executive leadership regarding project status and pending issues.,2,00011
12990,Helps manage the planning and ensuring the effective execution of various initiatives within the respective functional and operational area.,2,00011
12991,Supports teams in order to build consensus among multiple process leads relative to project scope task execution staffing and issue resolution.,2,00011
12992,Coordinates with various work teams to ensure functional requirements are reflected in final solution.,0,00000
12993,Analyzes processes and makes recommendations for improving efficiency resulting in expense reduction in projects.,2,00011
12994,Performs related duties as assigned.,0,00000
12995,Exceptional project management skills including the ability to manage multiple projects of various diverse scope in a cross-functional environment,0,00000
12996,Ability to communicate effectively both orally and in writing; interacts with all levels of associates and management within the organization,2,00011
12997,Thorough knowledge and understanding of business principles processes and technology,2,00011
12998,Ability to organize plan and implement projects of various size and scope,2,00011
12999,Good analytical conceptual and problem solving skills to evaluate business problems and apply knowledge to identify appropriate solutions,2,00011
13000,Solid teamwork and interpersonal skills,2,00111
13001,Strong presentation skills,2,00101
13002,Strong knowledge of computers to operative effectively with PowerPoint presentations Excel spreadsheets and Microsoft Outlook,2,00111
13003,"Healthcare for associates and eligible dependents, same-sex and domestic partners",2,00011
13004,"Paid time off, including vacations and holidays",2,00011
13005,Paid volunteer time off,0,00000
13006,Life insurance and disability protection,2,00011
13007,Employee Stock Purchase Program,0,00000
13008,Qualifying leads from marketing campaigns as sales opportunities,0,00000
13009,Contacting potential clients through cold calls and emails,2,00011
13010,Presenting our company to potential clients,0,00000
13011,Appointment scheduling and preparation for Account Executives,2,00011
13012,Generating new leads with the intention of creating more sales/revenue,0,00000
13013,"Moving solid leads through the marketing funnel, connecting them to a salesperson, and arranging in-person meetings, emails, or phone calls",2,00011
13014,Following up with potential customers who expressed interest but did not purchase any goods or services,0,00000
13015,Collaborating with Account Executives to ensure our company's goals and targets are met,2,00011
13016,Using social selling techniques to attract and source leads,2,00011
13017,Ensuring successful follow-through of sales cycle by maintaining accurate activity and lead qualification information in CRM application,2,00011
13018,"Proven work experience as a Business Development Representative, Sales Account Executive, or similar role",0,00000
13019,Hands-on experience with multiple sales techniques (including cold calls),2,00011
13020,Track record of achieving sales quotas,0,00000
13021,"Experience with CRM software (e.g. Salesforce, HubSpot, Pipedrive)",0,00000
13022,Understanding of sales performance metrics,0,00000
13023,Excellent communication and negotiation skills,2,00011
13024,Ability to deliver engaging presentations,2,00101
13025,Promotes a strong sense of urgency for reaching goals and key deliverables.,2,00011
13026,Acts without being told what to do.,0,00000
13027,Brings new ideas to the company,0,00000
13028,Excellent customer service and communication skills,2,00011
13029,"Motivation, perseverance, and determination qualities",2,00011
13030,A proven track record in strong presentation skills,2,00101
13031,Experience in business-to-business sales preferred,0,00000
13032,An aptitude for research and analysis,2,00011
13033,Proficient in time management and personal organization,2,00011
13034,Good telephone etiquette and computer literacy skills,2,00011
13035,Positive attitude and demonstrated ability to deal with rejection,2,00011
