,jobrequirements,bias,againstgroup
13173,Loyal: Shows firm and constant support to a cause,2,00011
13174,Team Player: Works well as a member of a group,0,00000
13175,Innovative: Consistently introduces new ideas and demonstrates original thinking,2,00011
13176,Functional Expert: Considered a thought leader on a subject,0,00000
13177,Enthusiastic: Shows intense and eager enjoyment and interest,2,00011
13178,Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well,0,00000
13179,Dedicated: Devoted to a task or purpose with loyalty or integrity,0,00000
13180,Self-Starter: Inspired to perform without outside help,0,00000
13181,Growth Opportunities: Inspired to perform well by the chance to take on more responsibility,0,00000
13182,Goal Completion: Inspired to perform well by the completion of tasks,0,00000
13183,Ability to Make an Impact: Inspired to perform well by the ability to contribute to the success of a project or the organization,0,00000
13184,Support partner and field sales training and enablement.,2,00011
13185,"Help identify and remove technical, architecture, and competitive blockers for your respective solutions.",2,00011
13186,"Knowledge and hands-on experience with data classification and protection, eDiscovery, and data governance and control technologies.",2,00011
13187,Ability to travel up to 40% to customer and partner meetings,2,00011
13188,Provides end user support for company ERP system (currently Oracle 12.2.6),0,00000
13189,Develops and maintains web applications that interface with company ERP system.,2,00011
13190,Engages with end users to identify improvement opportunities for company systems.,0,00000
13191,Assists with support of both physical and virtual network servers and appliances.,2,00011
13192,Assists the IT help desk in providing hardware and software support to end users.,2,00011
13193,General office environment,0,00000
13194,"Provide pre-sales technical support for the sales team and sales process via telephone, email, webinars, and face-to-face communication",2,00011
13195,"Produce and deliver customer demonstrations, technical presentations and proof of concept activities",2,00111
13196,Understand and communicate the value proposition and competitive advantages of Flexera solutions,2,00011
13197,Demonstrate excellent customer service skills through all levels of communication,2,00011
13198,Contribute to RFI/RFP responses as the technical account lead,0,00000
13199,Provide insight from the field back to product management and engineering,2,00011
13200,Presales Solution Engineering background in one or more of these areas:,0,00000
13201,Cloud Optimization and Management,2,00011
13202,Data normalization for IT Asset Management,0,00000
13203,Software license optimization,0,00000
13204,Highly technical and analytical with minimum 2+ years technical experience,2,00011
13205,Excellent written and verbal communication skills,2,00011
13206,"Masterful at presenting over the phone, in person, and via web conferencing",2,00011
13207,Knowledge and/or pre-sales experience with Software Asset Management / IT Asset Management (SAM/ITAM) is a plus,2,00011
13208,"Hands-on experience with Amazon Web Services, Microsoft Azure, Google Cloud",0,00000
13209,"Platform, or other IaaS cloud service provider is strongly desired",0,00000
13210,Ability to vet and propose cloud computing architectures and strategies is strongly desired,2,00011
13211,2+ years of customer-facing Presales/Solution Engineer experience,0,00000
13212,"Strong background in demonstrations, proof of concept development and delivery, and business presentations",2,00111
13213,Ability to travel at least 25% of the time,2,00010
13214,B.S./B.A. is required; technical background in CS or MIS is strongly preferred,0,00000
13215,Inventory tracking and pricing all items responsibly to maximize revenues.,2,00011
13216,Helps selects items to sell Online.,0,00000
13217,Research values of items,0,00000
13218,Take high quality display photos of items to maximize the information and maximize selling price.,2,00011
13219,Add items to auction site in creative ways to maximize selling potential.,0,00000
13220,"Monitor Online accounts, deal with questions from potential buyers.",2,00011
13221,Generate monthly sales reports.,0,00000
13222,Work with online sales and marketing teams to plan and execute eCommerce activities as part of the promotion schedule,2,00011
13223,Package all items for safe delivery.,0,00000
13224,Leverages contacts and industry best practices to develop new eCommerce operations standards.,2,00011
13225,Responds to complaints from customers and gives after-sales support when required.,2,00011
13226,Ensures adherence to state laws and agency and site-specific policies.,2,00011
13227,Other duties may be assigned.,0,00000
13228,Comprehensive knowledge of online auction (eBay) type sales process.,0,00000
13229,"Broad knowledge base of antiques, collectibles and high-end items.(Or internet savvy to find the information!)",2,00011
13230,Proficient in using Microsoft Office & Photo Editing Software,0,00000
13231,relevant: 3 years (Preferred),0,00000
13232,"A job for which all ages, including older job seekers, are encouraged to apply",0,00000
13233,Open to applicants who do not have a college diploma,0,00000
13234,Highest personal integrity and passion for advancing sustainability,2,00011
13235,A Bachelor's or advanced degree and 8+ years of relevant work experience,2,01011
13236,Track record of successful State-level regulatory advocacy that has led to clear business and policy outcomes,2,00011
13237,"Acumen to identify, prioritize & track critical issues from among the vast number of ongoing proceedings, aligning effort with business needs",0,00000
13238,"Good mix of political, business and technical savvy",2,00011
13239,Willingness to travel frequently,2,00010
13240,Experience in behavioral change and clean energy regulation would be a major plus,2,00011
13241,Work with an exceptional team that cares deeply about our planet and its inhabitants,2,00011
