,jobrequirements,bias,againstgroup
11509,Excellent customer service skills,0,00000
11510,"Excellent interpersonal, written/verbal communication skills",2,00111
11511,Ability to coordinate/participate in numerous tasks/projects in a fast-paced environment in an organized manner while meeting deadlines,0,00000
11512,Continuous verbal and written communication,2,00011
11513,Frequent 2- handed lifting of up to 40 lbs. from floor to chair/table and from one to another surface at approximately the same level,2,00011
11514,"Sitting, standing and/or walking for up to eight plus hours per day",2,00011
11515,"Environmental exposures include eye protection, infectious disease and radiation",2,00011
11516,Ability to wear 7-9 lbs of lead for extended periods of time while in the O.R.,0,00000
11517,"Frequently required to use hands to finger, handle or feel objects, tools or controls",0,00000
11518,"Ability to effectively use a mobile phone, PC, keyboard and mouse",2,00011
11519,"Frequent bending/stooping, squatting and balance",2,00011
11520,Must be able to drive approximately 80% of the time within assigned territory.,0,00000
11521,Minimum travel of 10%,2,00010
11522,Oversee multiple projects at once from sale to final inspection in an organized manner.,0,00000
11523,"Evaluate and determine materials and staff needed for each project, controlling operational expenses.",2,00011
11524,"Remain up to date on codes, new products, and proper installation methods.",2,00111
11525,"Provide administrative, technical direction and supervision to in-office staff in completing work assignments.",2,00011
11526,"Help develop annual budgets, control expenses and meet or exceed plan.",2,00011
11527,Ensure sufficient staff levels to meet ongoing customer demand and seasonal spikes.,2,00011
11528,"Train, develop and hold your team accountable to exceptional customer satisfaction and performance standards.",2,00011
11529,"Bring more energy than you take, because you will set the tone every day for the entire department.",0,00000
11530,Minimum 5-10 years industry experience,0,00000
11531,Project management experience,0,00000
11532,Proficiency to make independent decisions to manage and resolve obstacles,2,00011
11533,Ability to work independently and complete projects in a timely manner,2,00011
11534,Possess the ability to inspire both personal and professional growth in our team members,2,00011
11535,Ability to drive team performance to achieve all business goals and objectives and promote unparalleled customer satisfaction,2,00011
11536,"Be proficient using a computer and Microsoft Office applications (Excel, Word & PowerPoint).",2,00011
11537,Exceptional follow-through capabilities,0,00000
11538,High sense of urgency to complete the job correctly and on time,2,00011
11539,Industry leading pay,0,00000
11540,"Paid holidays, sick days and vacation",2,00011
11541,401k Plan with a company match,0,00000
11542,"Medical Insurance - health, dental, vision, life insurance, and long-term disability with significant company contribution",2,00011
11543,"Company supplied, take it home at night, pick-up truck",0,00000
11544,"New technology, including iPhone, iPad & access to integrated software",0,00000
11545,Endless training opportunities to ensure you are the best you can be,0,00000
11546,Fully paid uniforms so you are always looking your best,0,00000
11547,Meet or exceed quarterly and annual sales targets,2,00011
11548,"Investigate and understand the security needs of potential customers and strategize, present and demonstrate a tailored technology solution",2,00011
11549,Act as a liaison between corporate office and customers in your territory,2,00011
11550,Discover sales opportunities through consumer and territory research,2,00011
11551,Manage customer relationships,0,00000
11552,Monitor competition within assigned region,2,00011
11553,Travel to regional trade shows and conferences,2,00011
11554,Maintain an accurate record of customer opportunities and leads in the CRM system,2,00011
11555,Proven track record of increasing sales and revenue,2,00011
11556,"Field sales experience is a plus, but not a requirement",0,00000
11557,Problem solving aptitude,0,00000
11558,Excellent communication skills,2,00011
11559,Organizational and leadership ability,2,00011
11560,Highly competitive nature with strong desire to win,0,00000
11561,"Prepare bidding instructions, ensuring compliance with investor, insurer, state and regulatory guidelines.",2,00011
11562,Complete quality control of bidding instructions process.,0,00000
11563,"Process all foreclosure sale results within the investor, insurer, state and regulatory guidelines.",2,00011
11564,"Communicate with attorneys, trustees, investors and Loan Resolution daily.",2,00011
11565,A penchant for excellence. You will use your strong attention to detail to maintain our quality standards,2,01000
11566,"The ability to multitask in a fast paced environment, especially the ability to meet tight deadlines for our clients",0,00000
11567,Excellent verbal and written communication skills,2,00011
11568,Superior customer service skills,0,00000
11569,Prior foreclosure experience with working knowledge of standard practices and procedures,2,00011
11570,"Monitors foreclosure actions to ensure compliance with investor, insurer and regulatory guidelines.",2,00011
11571,"Prepares bidding instructions, ensuring compliance with investor, insurer, state and regulatory guidelines.",2,00011
11572,Completes quality control of bidding instructions process.,0,00000
11573,Orders and monitors appraisal for completion of bidding instructions.,2,00011
11574,"Processes all foreclosure sale results within the investor, insurer, state and regulatory guidelines.",2,00011
11575,Monitors the receipt of funds from 3rd party sales.,2,00011
11576,Maintains caseload and ensures all systems are updated accurately and timely.,2,00011
11577,"Works all task, processes, events, issues, re-projections and holds within their required deadlines.",2,00011
