jobrequirements,bias,againstgroup
Prior retail supervision experience.,0,0000
"Leads team through coaching, performance management, and setting priority. Builds and develops branch staff.",0,0000
Conducts interviews and selects employees based on staffing model.,0,0000
Engages with all team members and business partners as appropriate.,0,0000
"Independently processes all Business Banking loan requests up to $100,000. Proactively bundle products and services as appropriate.",0,0000
Adheres to applicable compliance/operational risk controls in accordance with Company or regulatory standards and policies.,0,0000
Promotes an environment that supports diversity and reflects the M&T Bank brand.,0,0000
Completes other related duties as assigned.,0,0000
Performs any additional duties assigned.,0,0000
"Excellent sales, negotiation and closing skills including persistence, competitiveness and desire to succeed.",0,0000
"Excellent social media knowledge including creating content, building interest in business, product awareness and market reach.",0,0000
"High school diploma required, some college work a plus.",0,0000
"Must be able to work a flexible work week as required, which may include occasional traveling to assist other worksites and weekends.",2,0010
"Informs guests of current promotions, events and services within the store.",0,0000
Is able to serve multiple guests at one time while maintaining composure during busy or peak selling times.,0,0000
Helps to eliminate and/or reduce potential theft of product by providing exceptional guest service and maintaining awareness while on the sales floor.,0,0000
"Courteously handles sales, refunds and exchanges. Ensures that the correct price, tax and/or discount are applied correctly to each sale.",0,0000
Ensures all resets and planograms are executed as directed.,0,0000
Sets up advertising displays or arranges merchandise to highlight sales and promotional events.,0,0000
"Participates in physical inventory preparation, execution and follow-up.",2,0010
Executes receipt of shipment truck within company guidelines.,0,0000
Executes other operational tasks as directed by management.,0,0000
"Responsible for overall store cleanliness including restrooms, cashwrap, backroom and sales floor.",0,0000
Takes the initiative to stay informed regarding new or existing products is knowledgeable about their ingredients and benefits to better serve guests.,0,0000
"High school diploma, 1 year relevant work experience or equivalent combination of education and relevant work experience.",0,0000
1 year. retail experience preferred.,0,0000
Demonstrates a passion for guest service and a competency for selling.,0,0000
Ability to troubleshoot.,0,0000
Ability to work independently and as part of a team.,0,0000
Ability to build and maintain strong customer relationships.,0,0000
Review applications from the loan originator for accuracy and completeness and input borrower information into the loan origination system (LOS),0,0000
"Obtain, examine, and index necessary documents from the original loan file",0,0000
"Order standard loan requirements and verifications as needed (e.g. title, escrow, appraisal, verification of employment, etc.)",0,0000
Verify and document that loan amounts meet loan requirements by using pre-programmed worksheets,0,0000
Manage tasks and update LOS file in order to move the file to into the processing/underwriting phase of the loan process,0,0000
Manage a pipeline of loans and ensure pre-determined productivity and quality requirements are met,0,0000
Communicate effectively with borrowers and third-parties by answering questions as needed,0,0000
"Review escrows, first payment date, application of refunds and credits, and cash to/from borrower to ensure loans meet FGMC requirements",0,0000
Perform other duties as assigned,0,0000
"Excellent verbal, written, and interpersonal communication skills",2,0111
Ability to problem-solve and develop effective and constructive solutions to challenges and obstacles,0,0000
Ability to interface with other departments to resolve issues as applicable,0,0000
Ability to maintain a customer focus and efficiently and consistently produce accurate work in both individual and team settings,0,0000
"Solid knowledge of computer systems including MS Office (Word, Excel, and Outlook)",0,0000
High school diploma or GED,0,0000
2+ years of work experience in a sales/financial environment that includes experience with real estate loans and/or customer service,0,0000
"Knowledge of residential loan documents, lending practices, and regulations applicable to loan programs, closings, and real estate transfers",0,0000
1+ years of mortgage industry experience,0,0000
1+ years of customer service experience,0,0000
Associates degree in a related area,0,0000
"Initiate contact with sales prospects through referrals, web site hits, demonstrated interest, or model home visits",0,0000
