,jobrequirements,bias,againstgroup
13665,Team player willing to take initiative when needed & ask for help when necessary,0,00000
13666,Vast experience with interview and testimonial type videos,2,00011
13667,"Complete development, creation & editing of compelling production videos on a weekly basis",0,00000
13668,"Writing, interviewing, and hosting a podcast",2,00011
13669,Interviewing clients on camera while videotaping them,0,00000
13670,Graphical design for print and video,2,00011
13671,Color correcting and grading of all videos,2,00011
13672,Work with sales team to create Keynote presentations,2,00101
13673,"Coordinates, manages, & ensures timely delivery of all video requests",0,00000
13674,"Work closely with sales team, top management, & outside firms to take idea generation and turn it into implementation",2,00011
13675,Ensure videos are of the highest production quality that tell stories & maintains consistency of brand,0,00000
13676,Provides support of other marketing-based duties as-needed,0,00000
13677,Vast background in video production & editing,0,00000
13678,At least 3+ yrs commensurate experience required,0,00000
13679,"Excellent videographer skills including: conceptualizing projects, shooting, editing, post-production, & formatting for the web or appropriate media",0,00000
13680,Must understand how to capture audio with the highest quality,0,00000
13681,Ability to conceptualize ideas & develop a plan of execution,0,00000
13682,Mac experience is a must,0,00000
13683,Excellent communication & creativity skills are necessary,2,00011
13684,Multitasking ability a must,0,00000
13685,Superb time management skills will be needed,0,00000
13686,Professional appearance a must for meetings with clients,0,00000
13687,Undergraduate degree preferred,0,00000
13688,Dental & financial understanding a plus,0,00000
13689,video: 3 years (Required),0,00000
13690,marketing: 3 years (Required),0,00000
13691,Professional development assistance,0,00000
13692,"Maintains cash handling within prescribed limits, accurately count, receive and disburse cash, correctly handle mutilated and bait currency.",2,00011
13693,"May be assigned the control of the vault cash. Follows guidelines to maintain limits, meet cash shipment requirements, and balance daily.",2,00011
13694,Effectively assist other CSRs in the completion of work assignments and balancing.,2,00011
13695,Familiar with all bank products and services. May occasionally be assigned new account responsibilities.,2,00011
13696,Participates in sales programs to generate new customers.,0,00000
13697,Must sell financial products and services to meet referral goals and performance evaluation/personal goals.,2,00011
13698,Obtains profitability and personal goals outlined in both incentive programs and performance evaluations.,2,00011
13699,Effectively interviews and profiles new and existing customers in order to recommend appropriate banking products and services.,2,00011
13700,Effectively partners with other business lines within the Bank to identify sales opportunities and provide an outstanding customer experience.,2,00011
13701,"Opens and closes customer accounts including checking, savings, money markets, certificates of deposit, and IRAs",2,00011
13702,"Looks for ways to pleasantly surprise our customers, i.e., doing something above and beyond their expectation that makes them feel special.",2,00011
13703,Participates in two community events per year.,0,00000
13704,Supports branch lobby management.,0,00000
13705,Performs responsibilities such as filing and maintaining signature cards and certificate copies.,2,00011
13706,"As requested, assists with branch audit functions.",2,00011
13707,Performs all other duties as required.,0,00000
13708,Participates in branch audit functions.,0,00000
13709,"Six months of cash handling, customer service, and sales experience preferred with prior banking experience a plus.",2,00011
13710,Minimum of 2 years cash handling and customer service experience. Banking experience preferred.,2,00011
13711,"Must be a self-starter, dependable, able to work within deadlines under pressure.",0,00000
13712,Willingness to assume additional responsibilities/duties/projects as they arise.,0,00000
13713,"Self-motivated professionals with a passion for client services, business development and working in an open team environment",2,00011
13714,Professional written and verbal communication skills (primarily phone and email),2,00011
13715,Proven ability to build and maintain trusting client relationships,2,00011
13716,"Ability to quickly learn, adapt, and apply new information",2,00011
13717,"Commitment to consistent, error-free, high-quality work",0,00000
13718,"Organized, detail-oriented, and analytical",2,00011
13719,Driven to develop your own career and to grow with the organization,2,00011
13720,Responsible for the completing the Facility Solutions product proposal portion of RFPs for multi-region opportunities:,0,00000
13721,"Negotiate contract costs, terms, minimums, and incentives in order to gain and/or grow new business and enhance margin position",2,00011
13722,Collaborate with sales and product management on sourcing strategies and also in attempt to meet vendor growth incentives,2,00011
13723,Meet all internal and external deadlines,2,00011
13724,"Collaborate with program management, sales, and inventory teams to successfully implement awarded programs",2,00011
13725,"Maintain extensive industry knowledge, product applications, new products, competitive products, pricing and market trends.",2,00011
