jobrequirements,bias,againstgroup
"Craft detailed business/ functional specifications for product line enhancements, new products or specific marketing programs",0,0000
Coordinate the implementation and ongoing maintenance associated with new releases of adopted tools,0,0000
Provide ongoing user experience and conversion-enhancement consulting for all company digital interfaces and innovative products,0,0000
"University degree in Marketing, Business, IT or a relevant field",0,0000
"Strategic thinking, ability to understand the business needs and customer expectations and interpret them into marketing concepts",0,0000
Experience in managing production of web and mobile content,0,0000
"Understanding of digital communication techniques and tools: SEO, SMM and analytics tools",2,0011
Familiarity with information architecture and user experience best practices,0,0000
Strong project management skills,0,0000
Ability to communicate fluently in both conceptual and technical realms,0,0000
Proven leadership and facilitation skills,0,0000
Fluency in English language: capable of written and oral expression in a professional context,2,0011
Creativity in the development and selection of functional alternatives in the implementation of online projects,0,0000
"Highly motivated, organized personality able to multi-task and work under tight deadlines",0,0000
Communicate and negotiate with current suppliers,0,0000
Administer and implement all custom and border protection for various security programs and maintain compliance to all customer procedures,0,0000
Provide all insurance on shipments and design and execute all corrective action plans for processes,0,0000
Work collaboratively with internal and external customers to resolve import operational issues,0,0000
Excellent organizational skills,0,0000
Excellent communication and negotiation skills,2,0011
"Excellent writing and speaking skills in Armenian, Russian and English languages",2,0011
Strong sense of responsibility,0,0000
Ability to work in a team,0,0000
Stress-resistant personality,0,0000
At least 3 years of experience in a relevant field,0,0000
"Advanced computer skills, strong knowledge of MS Office, 1C",0,0000
Gather and analyze customer insight,0,0000
Expand product solutions and offerings,0,0000
Engage other organizations within the community,0,0000
Adjust content of sales presentations by studying the type of sales outlet or trade factor,2,0101
Focus sales efforts by studying existing and potential volume of dealers,0,0000
Submit orders by referring to price lists and product literature,0,0000
"Recommend changes in products, service, and policy by evaluating results and competitive developments",2,0100
Resolve customer complaints by investigating problems,0,0000
Maintain professional and technical knowledge by attending educational workshops,0,0000
Provide historical records by maintaining records on area and customer sales,0,0000
Contribute to team effort by accomplishing related results as needed,0,0000
"University degree in Marketing, Economics",0,0000
At least 1 year of experience in sales or marketing,0,0000
Working experience in hotels is a plus,0,0000
Reporting and presentation skills,2,0101
"Result oriented, stress resistant, responsible and accurate personality",0,0000
Competencies in presentation style,2,0101
Trust building skills,0,0000
Advanced computer skills: profound knowledge of MS Excel,0,0000
"Fluency in Armenian, Russian and English languages",0,0000
"Ability to complete a wide range of activities requiring clear communication, excellent organizational skills and attention to detail",2,1011
Coordinate project activities,0,0000
Recommend policies and procedures to improve project implementation efficiency and quality,0,0000
"Supervise the project staff, assign roles and responsibilities, manage performance",0,0000
Interface with the appropriate partners,0,0000
Facilitate external interactions with project participants and partners,0,0000
Take responsibility for reporting to the Rector,0,0000
"Demonstrate diplomacy and leadership to foster an atmosphere of teamwork productivity, creativity, fairness, equity, and innovation",0,0000
"Master's degree and at least 5 years of relevant experience, desirably in educational projects",2,1000
"Good knowledge of international educational regulations, enabling to manage project with multiple partners",0,0000
Strong people management skills with the ability to provide guidance and support,0,0000
"Excellent oral and written communication skills in Armenian, Russian and English languages",2,0011
Enter act data into corresponding fields of the e-Civil electronic register system,0,0000
Scan the act by scanner and attach it to manually entered record,0,0000
"Vocational or higher education, preferably in Technical field",0,0000
"Good computer skills, including Windows 7 or 8",0,0000
Typing skills- 20 words/ min,0,0000
"Cover events, press conferences",0,0000
Provide video coverage: make and cut videos,2,0010
