jobrequirements,bias,againstgroup
Assists Store Manager in planning and attending community events.,0,0000
Align closely with the Sales Engineering Field organization and become their mentor and innovation partner.,0,0000
"ITIL certification and/or 5+ years of relevant work experience in IT Operations, DevOps, or Application Development",0,0000
Strong communicator with solid executive presentation skills and experience in building and delivering enablement to field teams,2,0101
Experience of participating in successfully selling complex solutions to the Global 2000 or Fortune 500 Company List,0,0000
A passion for customer success,0,0000
Familiar with product roadmap planning to incorporate customer requirements into Splunk service offerings.,0,0000
"Excellent understanding of the IT, applications, and data center operations.",0,0000
You bring a range of industry-related contacts and diverse way of thinking about groundbreaking technology.,0,0000
"High ethics, integrity, and humility and be able to work with other teams.",0,0000
Demonstrated leadership of cross-functional teams tasked with full support.,0,0000
Ability to build and maintain high credibility with sales teams and strategic customers.,0,0000
Formal sales training: Solution-Selling and/or Value Selling training preferred.,0,0000
Bachelor's Degree or equivalent experience.,0,0000
"Located near to one of Splunks office locations: SF Bay area (SF) CA; San Jose, CA; Seattle, WA; Plano, TX; McLean, VA",0,0000
Effective communication and customer service skills,2,0011
"Computer literate, including Microsoft Office Suite",0,0000
Internet navigation skills are required,0,0000
"General office, bookkeeping and sales skills",0,0000
Excellent oral and written communication skills,2,0011
Previous Property Management experience preferred,0,0000
Proficient in Yardi property management software or other similar property management software preferred,0,0000
General office conditions. May be exposed periodically to weather elements when touring the property.,0,0000
Cleans and maintains sanitation standards in all interior and exterior areas of store and parking lot as directed by store management.,0,0000
Performs basic bookkeeping duties. Records lost/damaged goods and store supplies using appropriate tools.,0,0000
Drive sales by delivering exceptional customer service per the Operations P&P Manual.,0,0000
"Successfully complete the DMIT Training Program to enhance core skill set (ie: recruiting, developing, coaching, leading and training).",0,0000
Train store personnel on standard operating procedures as well as State and Federal laws and regulations.,0,0000
Communicate consistently with store personnel to insure understanding and compliance with standard operating procedures.,0,0000
"Take appropriate actions to insure each store maximizes sales, minimizes asset loss, and conforms to budgetary requirements.",0,0000
"Extensive travel(up to 90%) from store-to-store, within a given geographic area",2,0010
Perform work of subordinates as needed.,0,0000
"Support and adhere to all company policies, procedures, and guidelines.",0,0000
Communicate with employees at all levels of the company.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
"Ability to work varying days and hours, based on business needs.",0,0000
Ability to maintain an excellent attendance record.,0,0000
Other duties as assigned.,0,0000
"Carry out supervisory responsibilities in accordance with LIDS policies, procedures, and applicable laws.",0,0000
"Supervise Store Managers through planning, assigning, and directing their overall functions.",0,0000
Appraise subordinates on positive performance and assist with formal performance evaluations.,0,0000
"Recruit, select, develop, and train store personnel on proper store operations and procedures.",0,0000
Address complaints and problem solve when appropriate with the assistance of the DSM and or RD.,0,0000
Proven supervisory skills,0,0000
Proven ability to perform independently with minimal supervision,0,0000
"Strong interpersonal skills and the ability to communicate verbally in a clear, audible, and grammatically correct manner.",2,0100
"Ability to operate a computer, as well as maneuver relative software programs.",0,0000
Driving required for up to 100% of the daily work schedule.,0,0000
Standing required for up to 90% of the daily work schedule.,2,0010
Relative computer hardware and software experience.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
Monitors and analyzes the customer service provided by team members. Offers feedback and coaching.,2,0001
"Greets customers and clinic patients, and offers assistance with products and services.",0,0000
"Supervises operation of the store and team members, opening/closing/changing shifts, and task delegation to team members.",0,0000
"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",0,0000
Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
"Completes special assignments and other tasks as assigned, including assisting team members as needed.",0,0000
