jobrequirements,bias,againstgroup
Responsible for the analysis and assessment of customers business activities and repayment capacity,0,0000
Review and sign loan documents,0,0000
Responsible for client/ portfolio monitoring,0,0000
Prepare and submit monthly and quarterly reports,0,0000
"University degree in Economics, Finance or Banking",0,0000
At least 2 years of experience in Finance sphere,0,0000
Planning and organizational skills,0,0000
Organizational and management skills,0,0000
Communication and negotiation skills,2,0011
Ability to work in a team,0,0000
Ability to make decisions in a tense environment,0,0000
Control and ensure the bookkeeping of the outsourcing clients,0,0000
Ensure the control of reflection of all the business transactions done in the accounts,0,0000
"Provide operative information about financial performance of the enterprise, draw tax and accounting statements in schedule date",0,0000
Responsible for the calculation of income and expenses of the organization,0,0000
At least 2 years of experience in accounting in large and medium-size enterprises (preferably in outsourcing),0,0000
Knowledge of financial and accounting applications: 1C program,0,0000
Excellent written and oral communication skills in Armenian and Russian languages,2,0011
"Computer literacy (MS Office, Internet)",0,0000
Excellent analytical skills,0,0000
Strongly developed problem-solving and decision-making skills,0,0000
Cooperation/ teamwork skills,0,0000
Report writing skills,2,0011
Knowledge of old chart of accounts,0,0000
Participate in software and database design,0,0000
Communicate effectively with management and team members,0,0000
Develop applications according to technical documentation,0,0000
"Provide technical support and assistance, if requested",0,0000
BS in Computer Science or any related technical field,0,0000
At least 2 years of work experience as a Software Developer,0,0000
Good knowledge of OOP,0,0000
"Good knowledge of C#, ASP",0,0000
"Knowledge of (X) HTML, CSS, JavaScript and XML",0,0000
"Knowledge of WCF,WPF is a big advantage",0,0000
"Knowledge of MS SQL server, developing queries and stored procedures",0,0000
Fluency in Armenian language,0,0000
Problem-solving skills,0,0000
Familiarity with software development process,0,0000
Analyze  the complaints from customer care,0,0000
"Perform faults management - assure the proper solving, distribution/ escalation of complaints to relevant teams, follow-up all tickets performance",0,0000
Ensure faults are fixed within agreed SLAs,0,0000
"Make regular checks of main KPIs affecting customers to detect anomalies, if there are any",0,0000
Create and update/ manage trouble tickets,0,0000
Perform Escalation and Notification to keep management and other business units informed during system outages,0,0000
Record necessary updates in incident and intervention database,0,0000
Use technical applications for investigations of CC complaints,0,0000
"Degree in Electronics, ICT, Computer Science, Computer Engineering or equivalent",0,0000
Good knowledge of English language,0,0000
Good knowledge in the use of IT systems,0,0000
Acceptable knowledge and skills in business processes,0,0000
Result-oriented personality,0,0000
Customer orientation with good understanding of operator's business requirements,0,0000
University degree in Finance or Economics,0,0000
At least 3 years of work experience as an Accountant,0,0000
Experience in frames of the World Bank financed projects,0,0000
Knowledge of Armenian Software and other accounting programs,0,0000
"Knowledge of Tax, Customs and Labor Legislation, as well as acquaintance of legislative acts regulating the health sphere of the Republic of Armenia",0,0000
"Fluency in Armenian, Russian and English languages",0,0000
"Computer literacy: Microsoft Office Outlook, Internet Explorer",0,0000
Good communication skills,2,0011
"Organize, plan and supervise wholesale and retail sales",0,0000
Work closely with existing wholesale customers and key accounts,0,0000
Conduct sales staff trainings on effective service and selling techniques,0,0000
Responsible for sales plan performance,0,0000
"Collect market data, as necessary",0,0000
Organize monthly inventory of the showroom stock,0,0000
Keep close contacts with international partners,0,0000
"Plan, evaluate and supervise Sales Managers activities and develop motivation plans",0,0000
Supervise and monitor operation of stores,2,0001
Continually follow up merchandising of the stores,0,0000
Higher education in Business,0,0000
3-5 years of experience in similar positions,0,0000
"Knowledge of Armenian, Russian and English languages",0,0000
Customer handling and interpersonal skills,2,0100
Self-motivated and proactive personality,0,0000
Excellent communication and presentation skills,2,0111
Ability to work under pressure,0,0000
Availability of a driving license,0,0000
Give classes to children,0,0000
Be careful towards children,0,0000
Excellent knowledge of Armenian language,0,0000
Knowledge of Russian language is preferred,0,0000
Work experience in a relevant field,0,0000
Ability to work with children,0,0000
Disseminate information about the companys services,0,0000
Attract new customers,0,0000
Compile and run credit cases,0,0000
