,jobrequirements,bias,againstgroup
9989,Stay up-to-date on current market trends,0,00000
9990,Work collaboratively with the sales team to assess current projections,0,00000
9991,Own ultimate responsibility for successfully meeting or exceeding sales goals,0,00000
9992,Take calculated risks to increase profitability and brand recognition,2,00011
9993,"Own recruiting, objectives setting, coaching and performance monitoring of sales representatives",2,00011
9994,Set the precedent for excellence through leading by example,0,00000
9995,"Build and promote strong, long-lasting customer relationships by partnering with them and understanding their needs",2,00011
9996,Transformative approach to leadership that inspires and empowers others,2,00011
9997,"Aware of the latest market trends and shifts, as well as projections for the future",2,00011
9998,Evidence of ability to innovate and implement change successfully,2,00011
9999,Exceptional communication and presentation skills,2,00111
10000,Able to be persuasive and procure buy-in from upper management,2,00011
10001,Solid computer skills and awareness of web-based marketing and social media,2,00011
10002,Driven and committed to success while maintaining integrity,2,00011
10003,Competitive salary (base salary plus generous bonus and upside participation plan),2,00011
10004,Strong results are well rewarded,0,00000
10005,"Benefits package (including medical, vision)",2,00001
10006,Holiday and paid time off schedules,2,00011
10007,Ongoing professional development training,0,00000
10008,relevant: 3 years (Required),0,00000
10009,management: 1 year (Required),0,00000
10010,Bachelor's (Required),2,01000
10011,United States (Required),0,00000
10012,Building customer satisfaction & loyalty,0,00000
10013,"The merchandising, advertising and promotion of products and services",2,00011
10014,"Energetic responsiveness to every customer, on the phone and in the store",2,00011
10015,Desire to succeed in a retail environment,0,00000
10016,Motivated sales individual,0,00000
10017,"The estimator must have a high level of knowledge as it pertains to the multiple production, printing and paper finishing processes/capabilities.",2,00011
10018,Ability to configure efficient press form layouts when necessary,0,00000
10019,Communicates with outside vendors using proper material specifications,0,00000
10020,"Works with sales, project management and production to maintain successful production methods",2,00011
10021,Create ultimate client satisfaction mentality and approach,2,00011
10022,Have a high level of organization and understanding multiple print and paper finishing production processes,2,00011
10023,Possess a proactive approach to identify and solve problems before they arise,2,00011
10024,Minimum 1 year estimating experience in same or related field.,0,00000
10025,High volume management capabilities,0,00000
10026,Prefer some college in print production field or related.,0,00000
10027,Experience with Supply Chain; EFI; or similar estimating software preferred,0,00000
10028,"Integrity, honesty and high ethical standards",2,00011
10029,Excellent written and verbal skills to interact with team members and other departments with a service orientation,2,00011
10030,Attention to detail with outstanding analytic skills,2,01000
10031,Ability to work in a team environment,0,00000
10032,Quick learner with the ability to work in a fast-paced environment,0,00000
10033,relevant: 1 year (Preferred),0,00000
10034,estimating: 1 year (Preferred),0,00000
10035,"Promotional Money (PM). Money that is paid to you, above and beyond your base salary as an additional incentive on certain products.",2,00011
10036,"The ability for you to generate sales, not only for the benefit to the company and your store, but for you and your financial well-being.",2,00011
10037,The drive to achieve and exceed personal sales and productivity goals,2,00011
10038,"Display an awareness of all store communications including: product information, advertising, promotions and other marketing initiatives",2,00011
10039,"Boost product knowledge by learning the features, advantages and benefits. Staying on top of nutritional, wellness trends",2,00011
10040,High school diploma or GED preferred,0,00000
10041,"Help set and drive consistent privacy policy and practices across Nike, Inc.",2,00011
10042,"Help ensure the company has fully documented policies and practices in place, consistent with local laws.",2,00011
10043,Identify issues of highest risk facing the company; propose and drive solutions to address those risks.,2,00011
10044,Effectively champion a principles-based privacy approach throughout the company.,0,00000
10045,Drive programs and processes and decisions in support of strategy and principles.,2,00011
10046,Surface and resolve issues that have the potential for brand impact for business and legal consideration.,2,00011
10047,"Conduct privacy impact assessments for large IT and enterprise services, programs and systems.",2,00011
10048,Continually test and improve privacy processes and governance.,2,00011
10049,Maintain knowledge of external business and legal landscape in privacy and proactively propose advisable business processes or practices.,2,00011
10050,Maintain knowledge of the relevant information technology systems and applications to drive systematic solutions and improvements.,2,00011
10051,Provide subject matter expertise regarding privacy and security provisions within commercial deals.,2,00011
10052,Grounding in global laws and government activity related to privacy.,2,00011
10053,Partner with government affairs on government policy/regulation affecting the company.,0,00000
